date,price,total_volume,market_cap,coin_name
2019-08-06,0.7878660864061997,113308248.1842362,155989156.58839604,algorand
2019-08-07,0.7013807844104485,89559766.55922906,138657161.3162164,algorand
2019-08-08,0.6915293462331669,77154157.8881017,136403961.38009542,algorand
2019-08-09,0.7298219937242224,99694404.7514228,144422806.64036217,algorand
2019-08-10,0.7967880273448188,130698093.87428936,157353176.23535153,algorand
2019-08-11,0.8086510225229404,93021565.22290725,159072080.78726923,algorand
2019-08-12,0.822137809615456,86032192.27860896,161948916.84233055,algorand
2019-08-13,0.8027326977621545,65678175.81883886,158513602.3255591,algorand
2019-08-14,0.8015829926569426,79615336.94845864,192427841.84701556,algorand
2019-08-15,0.7197473063549465,84554205.15598138,176563362.10033342,algorand
2019-08-16,0.7078809384039878,82110507.60329184,178194594.14785385,algorand
2019-08-17,0.6795559505385682,68181611.90318438,171142642.31405815,algorand
2019-08-18,0.6814845993631518,63549276.9315525,174667945.51884454,algorand
2019-08-19,0.6773174499424727,63787424.68154347,176200642.48458117,algorand
2019-08-20,0.6612224593314056,56296325.472700335,174573702.8833752,algorand
2019-08-21,0.6256752810206436,74104201.52489221,169623899.3333426,algorand
2019-08-22,0.5709490316874366,67356164.2172435,157149968.68086365,algorand
2019-08-23,0.5720191670844275,60678193.36516241,159527340.30132973,algorand
2019-08-24,0.57413992113977,29669433.652871214,162549865.0899096,algorand
2019-08-25,0.5752612334604726,58439238.914136685,163090529.96221328,algorand
2019-08-26,0.5414311928369724,58452158.26173689,157227063.07752255,algorand
2019-08-27,0.5209634046166985,38733832.79196197,152915095.18105966,algorand
2019-08-28,0.5231926610097474,60702675.86275115,155842063.42801395,algorand
2019-08-29,0.4376017862012886,53545498.361537926,132681750.77666846,algorand
2019-08-30,0.39929346214843,36937575.555589,122271929.17193434,algorand
2019-08-31,0.422682269562866,64637387.15943278,131208931.07309929,algorand
2019-09-01,0.4041697478605277,56389528.10914864,125791273.69966368,algorand
2019-09-02,0.391978930503668,53984294.73358779,124826470.81217565,algorand
2019-09-03,0.3915700393004096,59316746.51355102,126025822.51267453,algorand
2019-09-04,0.3696313034488813,59479871.41297847,120672777.9947136,algorand
2019-09-05,0.346488379524124,47487237.1075893,114929909.8833488,algorand
2019-09-06,0.3926849692048838,63463684.06910423,130062200.03890286,algorand
2019-09-07,0.3478541394169949,70769646.8784814,116653919.6082445,algorand
2019-09-08,0.3707830789364866,65907939.80575553,125926061.85277104,algorand
2019-09-09,0.3767353942425588,53622324.020896085,127226346.7700332,algorand
2019-09-10,0.3670720170648302,57346571.21761383,128605073.31497689,algorand
2019-09-11,0.3648620728978746,58006715.07774955,128129086.5117184,algorand
2019-09-12,0.3477516924099348,53436205.76389349,124468011.33004215,algorand
2019-09-13,0.3209416720599675,54549174.67918434,116291857.49187513,algorand
2019-09-14,0.3184704646558575,49294302.77497751,116705685.44574352,algorand
2019-09-15,0.3217961256828206,46684312.12905123,119177881.16672637,algorand
2019-09-16,0.3286867438903684,54168308.55120765,121940787.96349736,algorand
2019-09-17,0.3212631465238588,47332339.77930326,120574704.80233768,algorand
2019-09-18,0.3202455765498089,52177972.72515379,121500142.24939343,algorand
2019-09-19,0.3353144059928873,68118126.29853824,128423481.40448704,algorand
2019-09-20,0.3139075035752265,55426956.33075311,121347696.488904,algorand
2019-09-21,0.3121980465029162,51774989.149372965,121280311.99060568,algorand
2019-09-22,0.3168265071012138,51751351.87334974,125497449.23630364,algorand
2019-09-23,0.3020980600179388,51636223.86778809,120546130.77154146,algorand
2019-09-24,0.2686370905730562,49680188.707404725,108505326.2615245,algorand
2019-09-25,0.1990936832168971,49581375.66822384,81063840.95780438,algorand
2019-09-26,0.2049686234974176,43417494.88917442,84975194.5487677,algorand
2019-09-27,0.1908797266678771,57770074.863169976,80305150.83900857,algorand
2019-09-28,0.1896309564835991,45674060.01621562,79537146.08251631,algorand
2019-09-29,0.2033913440229202,40212588.414140604,85894614.33438043,algorand
2019-09-30,0.2247225011565745,69635635.18262137,95412329.50631264,algorand
2019-10-01,0.2507744767020963,66173809.22591051,108884533.26157984,algorand
2019-10-02,0.2326790232720561,51054507.29820597,99603924.75506093,algorand
2019-10-03,0.2296364613823664,50320488.4860262,99176758.74336272,algorand
2019-10-04,0.2305735348470352,43321282.04495476,99892184.45356104,algorand
2019-10-05,0.2286794425830049,43045262.222197466,99593760.64543615,algorand
2019-10-06,0.2237615316522972,40092119.50033434,97524713.16810954,algorand
2019-10-07,0.2127599092385449,44912802.19807322,92833563.50898632,algorand
2019-10-08,0.2178628122902672,53363219.796059646,95623536.40543316,algorand
2019-10-09,0.2300874516344185,57490451.92099208,100675685.67549118,algorand
2019-10-10,0.2397190704546474,64273037.79807297,105337745.88960564,algorand
2019-10-11,0.2531965011430886,79865913.29735109,111706449.2901853,algorand
2019-10-12,0.2531088765018459,79374800.40537281,111389513.3459222,algorand
2019-10-13,0.2569669007866985,70958435.37145942,113589383.8908775,algorand
2019-10-14,0.250336222294391,67504303.38708685,111298125.92122446,algorand
2019-10-15,0.2678085673347587,62692892.96673626,118698299.5804876,algorand
2019-10-16,0.2484095343977714,96135439.30464974,110452590.51867165,algorand
2019-10-17,0.2289000663335888,102544593.23374222,101396760.99167536,algorand
2019-10-18,0.2366986388295112,99612700.51959488,105994722.4619929,algorand
2019-10-19,0.2271595002968576,106563353.897664,101720274.65107311,algorand
2019-10-20,0.2242166658260429,103436295.9112348,100395140.04527584,algorand
2019-10-21,0.2239262414202455,107555178.2664648,101086061.10740316,algorand
2019-10-22,0.2274851063590841,105588109.91231376,102665148.6838248,algorand
2019-10-23,0.2251226229682433,103768676.34027344,101093288.3987115,algorand
2019-10-24,0.2103089102739247,102947427.74141112,95149441.96703556,algorand
2019-10-25,0.2024336488058245,81512678.31695858,92082152.0525199,algorand
2019-10-26,0.2126609861216715,93429038.79148342,97174900.71690787,algorand
2019-10-27,0.2159205966411075,110055967.20505804,97997649.60692678,algorand
2019-10-28,0.2168945232903958,111231389.19796544,98566010.43993191,algorand
2019-10-29,0.2333057760010868,118782360.11308569,106693193.14739424,algorand
2019-10-30,0.231451748757772,115314942.31818368,106082272.51230936,algorand
2019-10-31,0.2183029637933123,107987090.74243107,100259781.65596493,algorand
2019-11-01,0.2207643726677844,108964707.81551,101510568.372378,algorand
2019-11-02,0.2589236118083725,146481638.56908152,119422060.72204582,algorand
2019-11-03,0.2590409972756453,148407974.22317472,119724896.8944738,algorand
2019-11-04,0.2645591230440247,135429950.00669083,122939923.1912726,algorand
2019-11-05,0.2576592776102223,129100398.30207723,119591885.6510226,algorand
2019-11-06,0.2869968229485188,152036141.94776374,133554770.4958866,algorand
2019-11-07,0.2855028912211434,142775827.063925,130155995.16510482,algorand
2019-11-08,0.2724202678543867,127224101.59840408,124536064.98675668,algorand
2019-11-09,0.2588522774002878,125365646.24401838,118692854.93643892,algorand
2019-11-10,0.2605252604252974,114517564.80089489,119589363.79041506,algorand
2019-11-11,0.2684053274917521,120930219.62811518,123735276.34020682,algorand
2019-11-12,0.2784163686216314,134898271.41634825,129550041.10770172,algorand
2019-11-13,0.27365891153137,125629831.94650052,127218452.17990533,algorand
2019-11-14,0.2868029146863006,118453643.75384562,132798033.19926035,algorand
2019-11-15,0.2793550751566022,125029453.23891789,131379100.65015256,algorand
2019-11-16,0.2687802278417505,121532064.47018538,124038586.05581552,algorand
2019-11-17,0.2710579646782317,115281928.9133325,126156169.5038503,algorand
2019-11-18,0.2698165331161211,113076244.61540589,125940089.51865792,algorand
2019-11-19,0.2515206714617502,111856956.6512225,117964660.6166797,algorand
2019-11-20,0.2435649236727989,109314773.27527694,114028109.94118331,algorand
2019-11-21,0.2497633365902066,109870929.50414383,117210416.65160953,algorand
2019-11-22,0.2402427962624969,107838952.84036171,113356730.74408934,algorand
2019-11-23,0.2194208407181411,111076153.50166406,103452973.68663348,algorand
2019-11-24,0.2247452572018592,107460353.26239282,106906249.8362826,algorand
2019-11-25,0.203505301596108,63400082.145854615,99656984.16361906,algorand
2019-11-26,0.2061455978804079,97763241.3585862,98301268.0661256,algorand
2019-11-27,0.2186154191197927,101670942.10116103,104435823.47353968,algorand
2019-11-28,0.2249156040751954,108632753.45217046,107283429.91424656,algorand
2019-11-29,0.2642977199419214,161301990.35221636,126606207.7033604,algorand
2019-11-30,0.2787053811261759,142403757.75603005,134124117.37857036,algorand
2019-12-01,0.2676400848218933,127332213.49550895,129726543.7307194,algorand
2019-12-02,0.2625611817258031,124190417.58742131,125112132.96436284,algorand
2019-12-03,0.2790094083805906,134692281.09402063,134314193.8255503,algorand
2019-12-04,0.282426033933395,130227693.34731749,137068356.17410988,algorand
2019-12-05,0.2682737697316211,127491287.29322311,131594330.03681594,algorand
2019-12-06,0.2632650622047525,109925476.70305066,128913608.00318386,algorand
2019-12-07,0.2646013452403888,111572259.01357472,129427735.49029084,algorand
2019-12-08,0.2736579191253486,119162963.8197524,133175465.47288474,algorand
2019-12-09,0.2919221864652346,142888712.34805128,143600668.54996,algorand
2019-12-10,0.2973259690637617,157894095.93187258,146211943.718545,algorand
2019-12-11,0.2738418454445471,143554945.6635252,135497543.16295838,algorand
2019-12-12,0.2849107044327973,103977698.8453605,141048407.80822253,algorand
2019-12-13,0.2748671102209296,88596168.80759558,135722250.9571563,algorand
2019-12-14,0.2725825956794086,73337182.74019106,135324173.53071058,algorand
2019-12-15,0.2534998280560092,70003744.48445241,126622943.64422742,algorand
2019-12-16,0.264247338503447,77018391.84391452,131748279.41500008,algorand
2019-12-17,0.2450754515961595,77686617.39784946,122725207.92393722,algorand
2019-12-18,0.2205158530511294,66675751.71672896,111884241.96318416,algorand
2019-12-19,0.2445477090385364,73987283.17801644,124733561.50512776,algorand
2019-12-20,0.2300986604285471,69907814.95183782,117523305.99592876,algorand
2019-12-21,0.2392994879744048,91590038.62811644,122727055.3531636,algorand
2019-12-22,0.2397659227723077,74564685.06994933,123613361.95522732,algorand
2019-12-23,0.2490504587068193,83323638.10082297,129066477.0390947,algorand
2019-12-24,0.2399612774382872,75568018.97719269,124091606.4092834,algorand
2019-12-25,0.2318524718833784,59075688.3977557,120170198.86432292,algorand
2019-12-26,0.2273402904318217,38449125.6715666,118367036.55749708,algorand
2019-12-27,0.2374408768491585,51642637.589559264,123642704.25947762,algorand
2019-12-28,0.2288818982546865,50084561.27324208,119981047.02695815,algorand
2019-12-29,0.2337279100453048,49602899.73428304,122860115.29797332,algorand
2019-12-30,0.2323487066722432,50390115.35966455,122497672.35196686,algorand
2019-12-31,0.2238412120964757,37091861.58101065,118063791.47521213,algorand
2020-01-01,0.2169642706595525,47747356.15380684,114566754.9389212,algorand
2020-01-02,0.2197135335455571,47142213.77016642,116603583.60839587,algorand
2020-01-03,0.2133456767735851,46519126.01709833,113430529.35827886,algorand
2020-01-04,0.2258731816922556,53637904.70901854,120432452.36279428,algorand
2020-01-05,0.2342835517881565,48189161.96640703,125118456.32467088,algorand
2020-01-06,0.2298903617192044,48672976.430193685,123075692.17720637,algorand
2020-01-07,0.2398596046659999,52368973.83840982,128695202.83836918,algorand
2020-01-08,0.2309675954494138,53333551.5576019,124341637.29759768,algorand
2020-01-09,0.2279621961719179,46788294.04235847,123786445.03844991,algorand
2020-01-10,0.2223458396369739,47561688.58840383,120468797.75413926,algorand
2020-01-11,0.2264205729146134,48371609.14126848,122909055.39754853,algorand
2020-01-12,0.2259434524675071,50222106.81303457,123396751.68939744,algorand
2020-01-13,0.2267430798515848,48293869.08936916,123915126.30726492,algorand
2020-01-14,0.2270638391901688,46948546.76454292,124253683.63338567,algorand
2020-01-15,0.2302310592787987,61661127.23308063,125856250.89406522,algorand
2020-01-16,0.2480183584038834,75933989.11057033,135833419.30867118,algorand
2020-01-17,0.240220282410921,59434859.95978291,132077567.2779998,algorand
2020-01-18,0.2605041121974197,68095859.34664778,143617849.47656816,algorand
2020-01-19,0.2590367559263251,65498260.78476441,143265161.85171282,algorand
2020-01-20,0.2395155694245772,56396077.14359705,133007544.734807,algorand
2020-01-21,0.2372773613128682,56887834.617528126,131687769.17288946,algorand
2020-01-22,0.2486292315577588,60315002.52732264,138656789.7701199,algorand
2020-01-23,0.2462870007773448,54417270.88344869,137355728.7754928,algorand
2020-01-24,0.2347242392710555,50818565.13300525,132966616.35053226,algorand
2020-01-25,0.2319959563464199,53528950.66747796,131971952.86488678,algorand
2020-01-26,0.2343521118346206,49953024.029074274,133538886.88985316,algorand
2020-01-27,0.2370352926025875,53002817.919927016,135376134.31933206,algorand
2020-01-28,0.2390874503932684,50924433.722178325,136740737.99825364,algorand
2020-01-29,0.2435621432333239,55844442.45528852,139367928.10414952,algorand
2020-01-30,0.2401051521171463,56117092.80773787,138175653.8597448,algorand
2020-01-31,0.241868182813597,56949211.006195486,138591226.943905,algorand
2020-02-01,0.2465709513631492,71259370.62454924,143031347.24990952,algorand
2020-02-02,0.2481805095491594,59410795.48774107,142918778.28356302,algorand
2020-02-03,0.2536581343029401,65923925.58617415,146327747.69823816,algorand
2020-02-04,0.2629112441265613,69239841.32337533,153083755.9036136,algorand
2020-02-05,0.2812224348769644,83994294.29374759,163849464.3579951,algorand
2020-02-06,0.2761113696437419,73025107.2765101,160996253.82325828,algorand
2020-02-07,0.286877267762843,74374975.21171153,168878038.66654593,algorand
2020-02-08,0.3132858421759995,90085524.8830902,183344261.97193056,algorand
2020-02-09,0.3069402304135864,81763426.8045193,180068262.6041076,algorand
2020-02-10,0.3416569066145072,106350254.35921475,200791011.0312374,algorand
2020-02-11,0.3619791719171122,134016658.99506968,213346304.5294482,algorand
2020-02-12,0.3691786690712729,109527279.82233484,217403059.46376264,algorand
2020-02-13,0.3892427067993831,115574690.27844176,229811573.02703625,algorand
2020-02-14,0.3482890533764172,111945169.95009218,210081088.467508,algorand
2020-02-15,0.3662045561094199,109702770.62804028,216721352.57094783,algorand
2020-02-16,0.3337470400457987,101108534.25977528,200873313.05502823,algorand
2020-02-17,0.3419519198598247,93947993.93578865,201730215.4167566,algorand
2020-02-18,0.3298900098055974,114848881.35283302,195477830.36486492,algorand
2020-02-19,0.3492687902048016,99847133.93838537,209112273.90154985,algorand
2020-02-20,0.35710011071947,116974573.30188678,213904666.9717892,algorand
2020-02-21,0.4377360992279341,197789941.25618747,258938350.89146903,algorand
2020-02-22,0.4205590147349923,207668376.08792192,253746204.61308724,algorand
2020-02-23,0.4480205950784371,180903284.0271313,270075353.8593681,algorand
2020-02-24,0.4621505448044757,149878002.00209185,280766610.81949496,algorand
2020-02-25,0.491754918293798,192772553.4269097,299546519.46603733,algorand
2020-02-26,0.3957996796356597,168686828.7380862,244621480.41942155,algorand
2020-02-27,0.3689240919273215,172181127.36461642,226259290.5212492,algorand
2020-02-28,0.3748016648179363,147214144.65267882,229913002.58441293,algorand
2020-02-29,0.3501113536067703,130326786.632926,216337513.9514736,algorand
2020-03-01,0.3320643207557187,109259722.9437855,204292230.95937783,algorand
2020-03-02,0.3190966924523417,103225220.42398426,197084579.7616966,algorand
2020-03-03,0.374210830086408,146550820.60046068,250520857.33243105,algorand
2020-03-04,0.3695716925377614,136790880.13636962,248657897.09283936,algorand
2020-03-05,0.3941137359317933,151691043.18884033,264371561.57718056,algorand
2020-03-06,0.3812412796146739,125595124.27278157,256341766.99057075,algorand
2020-03-07,0.3749185313759052,118638933.83316997,254282694.1641349,algorand
2020-03-08,0.340894859016803,110545648.13171127,230435044.1117156,algorand
2020-03-09,0.294670095222038,115336829.62725928,201500402.12189797,algorand
2020-03-10,0.2769620159120053,108623606.78305534,184818446.83815864,algorand
2020-03-11,0.2823099092718022,110790607.445826,194187547.10300344,algorand
2020-03-12,0.2704789762932016,86801820.35475357,184273455.46374112,algorand
2020-03-13,0.1399881635620244,79622674.99529305,95976676.4803406,algorand
2020-03-14,0.1533103110218658,104959385.3756948,103060843.29220632,algorand
2020-03-15,0.1496600619340282,91902042.60719374,100975404.8916962,algorand
2020-03-16,0.1492565451157694,84988204.93823257,103367848.25399202,algorand
2020-03-17,0.1278505141950831,73680963.95032904,88249526.60321064,algorand
2020-03-18,0.1399485593436742,70256928.01393834,96768298.98952968,algorand
2020-03-19,0.1388714288413825,69674622.25829516,95664022.61666285,algorand
2020-03-20,0.1581526364482493,92852272.76952627,109859322.0152019,algorand
2020-03-21,0.1584384512732438,96362012.75572357,109006443.24738416,algorand
2020-03-22,0.1533362758318216,68682491.20047832,105847235.59013654,algorand
2020-03-23,0.146880079133488,80718565.93994434,101303268.1009249,algorand
2020-03-24,0.1584493561203862,74204166.05410174,109476725.04283828,algorand
2020-03-25,0.1598157718064367,59925732.25662965,110720944.90752184,algorand
2020-03-26,0.1540952533965627,53725155.88596354,106569704.3283948,algorand
2020-03-27,0.1586968429050583,63228847.78207134,109814268.80146603,algorand
2020-03-28,0.156447856933487,65871081.89965936,107797814.09123948,algorand
2020-03-29,0.1492686045974352,56616922.57226019,103690790.67483574,algorand
2020-03-30,0.1437577513489095,52337099.47134795,100004565.88738886,algorand
2020-03-31,0.1534441154451781,58996157.66773328,106982494.80359544,algorand
2020-04-01,0.1542831571911811,62144065.284767866,107352024.12632254,algorand
2020-04-02,0.155940313518979,64910284.78005941,108587759.9706756,algorand
2020-04-03,0.1575276322352399,72372331.54044756,109653855.6364221,algorand
2020-04-04,0.1592527430803731,74019716.66217378,111574581.98759145,algorand
2020-04-05,0.1748426662894502,86928792.31000297,120537558.86960898,algorand
2020-04-06,0.1716831298705716,94061465.24327682,120154671.51674448,algorand
2020-04-07,0.1864830202917727,83021711.05789387,130710762.87092888,algorand
2020-04-08,0.1836503230289307,85568283.21669617,128469611.7741742,algorand
2020-04-09,0.2024259978535018,85719315.41649695,142595470.9406249,algorand
2020-04-10,0.201193378279137,97890307.86826956,141639021.30906156,algorand
2020-04-11,0.1788271062290118,94735011.8411234,125894178.45383656,algorand
2020-04-12,0.1803401091561825,85999588.61396033,126950278.24792828,algorand
2020-04-13,0.1780764211636787,86609801.80668719,127022647.20267177,algorand
2020-04-14,0.1752101105342627,86690313.80911109,123791267.76405734,algorand
2020-04-15,0.1785113793323915,83701657.68686087,126024378.1198745,algorand
2020-04-16,0.168575264636358,81413024.68765338,119376117.60672437,algorand
2020-04-17,0.1841519711025832,91140216.63379684,131256438.45364466,algorand
2020-04-18,0.1900352234056765,89635037.92546652,138769183.8335332,algorand
2020-04-19,0.1994842551648105,85447799.10803205,145358667.3436076,algorand
2020-04-20,0.1916122832751952,84943508.17509681,140779912.62319422,algorand
2020-04-21,0.1786828134260243,78966560.879156,130632829.54916544,algorand
2020-04-22,0.1792094409239836,61500926.31215805,131458083.73616403,algorand
2020-04-23,0.1836300745440615,53281444.09876996,135134331.6174324,algorand
2020-04-24,0.1929596282500076,48102598.2557296,143112597.10828,algorand
2020-04-25,0.2075096898583836,78077560.67203768,153301178.2808244,algorand
2020-04-26,0.2103196705201888,73467684.65161796,155747243.0835111,algorand
2020-04-27,0.2239316686817468,86718113.29464889,165963818.07759875,algorand
2020-04-28,0.215310965519854,70578799.70863955,159274255.3821968,algorand
2020-04-29,0.2183406819076019,64301437.19722619,161138472.3549131,algorand
2020-04-30,0.2280202685908855,81038138.16365665,169431058.3993497,algorand
2020-05-01,0.2112809697489344,94694000.2189007,157917696.89937764,algorand
2020-05-02,0.2148530304404703,67098517.34398385,160405907.83184862,algorand
2020-05-03,0.2192256282928311,63670485.21788032,163373585.63475075,algorand
2020-05-04,0.2081126471062332,88487880.36936802,156178507.32389107,algorand
2020-05-05,0.2054755037108295,75627656.0881761,153295529.65907025,algorand
2020-05-06,0.2088217148278327,81508923.69352508,155107569.72564173,algorand
2020-05-07,0.1973882946885313,69038411.13928945,147808286.20654854,algorand
2020-05-08,0.2029350215813207,69983265.93052165,149770481.8526763,algorand
2020-05-09,0.2162726775615517,76504764.37317313,159236666.99169806,algorand
2020-05-10,0.2127369139489787,68339130.19890228,157407623.09977016,algorand
2020-05-11,0.1925330788260277,67819812.92229083,142158969.16867733,algorand
2020-05-12,0.1864550223242077,58376855.4489253,137926113.03564426,algorand
2020-05-13,0.1958642626704395,54591110.32040425,144184056.15765798,algorand
2020-05-14,0.1969976831663205,56204617.92447107,145303074.21666452,algorand
2020-05-15,0.1974696900081178,47061385.33323958,146716312.12538072,algorand
2020-05-16,0.1920021994006231,33325637.521705262,142049145.8923627,algorand
2020-05-17,0.1969629938424446,30339285.560789216,146190431.0889378,algorand
2020-05-18,0.1983185944426118,32107940.69993768,146660193.49064535,algorand
2020-05-19,0.2003713972593605,30548806.319084678,149666522.01237425,algorand
2020-05-20,0.199887800442432,30542273.055473786,148783189.10893396,algorand
2020-05-21,0.2089414985535128,43870958.44703566,155607004.94339788,algorand
2020-05-22,0.1922597575401355,40286253.31688058,143760776.35772717,algorand
2020-05-23,0.2023075972756589,42846455.627296895,151092190.50388658,algorand
2020-05-24,0.2020641612674384,35290923.84566507,150590913.344512,algorand
2020-05-25,0.1968278269464951,41619706.82682725,147205144.44857064,algorand
2020-05-26,0.2106784451973364,35220117.28806931,157781305.09043527,algorand
2020-05-27,0.2178196027886384,50983228.54378851,163334892.88199812,algorand
2020-05-28,0.2202349463526125,40576003.01114837,171816242.96318793,algorand
2020-05-29,0.2265819704958157,34946983.93188584,177144998.48828322,algorand
2020-05-30,0.2283213735534571,40071028.61257063,178917939.2881342,algorand
2020-05-31,0.2427963941182856,45170476.4105036,189789411.01994497,algorand
2020-06-01,0.2337686577465502,67470523.9350993,184257967.5739633,algorand
2020-06-02,0.2489987332993999,60702322.4150186,197916247.7924032,algorand
2020-06-03,0.2458967433513251,39022863.373449326,195508044.72638023,algorand
2020-06-04,0.2418192337264367,27624807.201325268,193287228.11394265,algorand
2020-06-05,0.2377654722889888,37987909.90657737,190168540.2885421,algorand
2020-06-06,0.2310045163289233,48224706.34333408,186797585.40061063,algorand
2020-06-07,0.237547971318925,44418200.687335946,190452177.17449743,algorand
2020-06-08,0.2321634717280221,46005475.69725315,186096147.5413003,algorand
2020-06-09,0.234617611612657,59044118.45416123,188373324.41013604,algorand
2020-06-10,0.2409776243650331,53308558.59392334,193598057.9597037,algorand
2020-06-11,0.2460426428577034,63269863.28229111,197436767.88614663,algorand
2020-06-12,0.2334908963094794,71128880.61809324,187618250.4437466,algorand
2020-06-13,0.230655957825952,70468395.23400705,186799949.046048,algorand
2020-06-14,0.2330679622479566,71438175.4719819,187084059.3324344,algorand
2020-06-15,0.2325972716218041,68659827.41861014,186806266.5706485,algorand
2020-06-16,0.2269975259711043,74104167.05346543,182464293.7803761,algorand
2020-06-17,0.2354473536424406,68309759.2956432,189115826.7402697,algorand
2020-06-18,0.2438405603139784,75472940.99276984,195838739.5668381,algorand
2020-06-19,0.2399662000796377,74002665.07188612,192888625.97697097,algorand
2020-06-20,0.2328795243505102,67153303.32870527,186725926.465475,algorand
2020-06-21,0.231182684162981,71585755.77510059,185201039.5014648,algorand
2020-06-22,0.2313054228692211,60842087.47964633,185694384.74017283,algorand
2020-06-23,0.2388197665009582,53418636.94000005,191638736.5592873,algorand
2020-06-24,0.2483412972268001,65270482.87794326,199204048.85700515,algorand
2020-06-25,0.2388853248445189,84784625.69116384,192227267.57515785,algorand
2020-06-26,0.2357502019339802,62762697.78693026,189514926.0182832,algorand
2020-06-27,0.2217496869330419,73267725.80625626,178392651.72792962,algorand
2020-06-28,0.204248049405759,72235666.65803355,163608046.74609,algorand
2020-06-29,0.2062528550024259,74084956.67878386,165664629.26704356,algorand
2020-06-30,0.2125181891846173,61567087.49262438,170729395.72822583,algorand
2020-07-01,0.2070546355933979,69819356.0690379,166439467.44444904,algorand
2020-07-02,0.2129718661839175,72896971.55888353,171117620.88353753,algorand
2020-07-03,0.2035447428648452,70572879.54578632,163431764.50193548,algorand
2020-07-04,0.2028364915711704,59530469.253262445,163036379.35411933,algorand
2020-07-05,0.2156230863385207,62572239.08539671,172982250.50814402,algorand
2020-07-06,0.2135276211586096,60828567.66486336,171345728.04039866,algorand
2020-07-07,0.2287478774080725,71707514.34269878,183585722.7742207,algorand
2020-07-08,0.2311823616086299,66924922.202553205,185625363.74644104,algorand
2020-07-09,0.2467293896862479,77491061.09684667,198257294.5768364,algorand
2020-07-10,0.2429333369304449,77586035.49013905,195061205.4991189,algorand
2020-07-11,0.2511494015871662,80168901.0537939,201566399.3673491,algorand
2020-07-12,0.2791111200148947,132861704.92791805,224392220.19909152,algorand
2020-07-13,0.2781007110672207,84999903.72576174,222651385.1609079,algorand
2020-07-14,0.2659926366792338,100244754.8338894,213573360.4027525,algorand
2020-07-15,0.2733015700278869,84184212.15527847,220034420.70295173,algorand
2020-07-16,0.2899512844178519,95115362.72279154,232924254.1116312,algorand
2020-07-17,0.3520855808925369,241268004.40914223,283527740.22477067,algorand
2020-07-18,0.3496015117295254,182364775.0058654,281039977.3152405,algorand
2020-07-19,0.3541218642351347,106714173.330934,284293007.42753947,algorand
2020-07-20,0.3886892213350065,160513162.56930524,313979298.44130504,algorand
2020-07-21,0.360348410205053,178639305.44426793,289346570.7326826,algorand
2020-07-22,0.3459408906191279,134514730.99936438,277834757.6109806,algorand
2020-07-23,0.3461733576222092,91279088.55369848,278097401.02803564,algorand
2020-07-24,0.3285713702880398,98649909.94521987,263244538.48727933,algorand
2020-07-25,0.3128033881862354,84389269.09323305,251157488.2987324,algorand
2020-07-26,0.3196170238525107,84807763.76691557,255959553.1216952,algorand
2020-07-27,0.3213890824684718,91310478.96979947,258685560.99083048,algorand
2020-07-28,0.28795378034083,123235304.47781584,231546142.9958258,algorand
2020-07-29,0.3121644151795571,103701613.5974504,250373500.11194548,algorand
2020-07-30,0.3074538655453216,78361138.46677768,247688303.62360612,algorand
2020-07-31,0.3336623770843943,169595278.97470358,267966933.00225183,algorand
2020-08-01,0.3258292642736655,110769173.17772149,261329569.08150417,algorand
2020-08-02,0.3275366563327069,91433038.9800143,262998868.89949396,algorand
2020-08-03,0.3014525602701954,83313008.5253769,242303258.016764,algorand
2020-08-04,0.3088653432207894,78058274.7536248,248091809.41282937,algorand
2020-08-05,0.3259805381262652,69325373.84813616,262153440.18559015,algorand
2020-08-06,0.3337998963176047,94939520.80380906,268070974.5300246,algorand
2020-08-07,0.3640600627298198,109316654.08766204,292336829.9487228,algorand
2020-08-08,0.3652645710778002,160028936.2810726,292878035.6628412,algorand
2020-08-09,0.4524686750902852,252857298.16610152,363352672.13960624,algorand
2020-08-10,0.4246680989065778,218597221.64164367,341482343.240211,algorand
2020-08-11,0.4685011729198057,194541415.51629135,377413925.1300012,algorand
2020-08-12,0.4385750850568822,213512470.76931652,353035556.23347586,algorand
2020-08-13,0.5402460686146263,165085129.35695967,431324938.3610324,algorand
2020-08-14,0.654142100232618,555902484.3262222,536076689.5235052,algorand
2020-08-15,0.6384375018212602,390535221.3824282,515436554.0656788,algorand
2020-08-16,0.6384744623596388,342754324.0527921,512653490.4399256,algorand
2020-08-17,0.6357579519116445,310437284.6093766,510552590.6804657,algorand
2020-08-18,0.5938436956914165,320947515.14414304,473689718.4638837,algorand
2020-08-19,0.5588819029883447,308866826.8991837,448831824.1978394,algorand
2020-08-20,0.59301164691287,330118968.3792015,476872935.8300535,algorand
2020-08-21,0.6292695754692696,358797490.5938714,504423116.2920113,algorand
2020-08-22,0.5325269648406812,327039172.9234672,427062315.0300405,algorand
2020-08-23,0.5666709558434199,312681433.75886565,452343770.3680827,algorand
2020-08-24,0.6173865163561881,287980609.83717906,496901399.03386,algorand
2020-08-25,0.6333632190166313,282937154.69059414,504186262.0366938,algorand
2020-08-26,0.5673990215143736,332291794.6519693,455746233.2971223,algorand
2020-08-27,0.5486508365947901,301856312.07406163,439212080.6544414,algorand
2020-08-28,0.5212257904279933,299410238.43981344,418069297.536106,algorand
2020-08-29,0.5343998103459037,267940996.3574422,429331373.3637568,algorand
